,PDB ID,Datablock Name,Chain ID,Ligand ID,Ligand Name,Ligand SMILES
884,1YRH,1YRH,G,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
885,1YRH,1YRH,G,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
886,1YRH,1YRH,C,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
887,1YRH,1YRH,H,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
888,1YRH,1YRH,D,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
889,1YRX,1YRX,A,D9G,"N-DODECYL-N,N-DIMETHYLGLYCINATE",CCCCCCCCCCCC[N+](C)(C)CC(=O)[O-]
890,1YRX,1YRX,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
891,1YRX,1YRX,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
892,1YRX,1YRX,C,D9G,"N-DODECYL-N,N-DIMETHYLGLYCINATE",CCCCCCCCCCCC[N+](C)(C)CC(=O)[O-]
893,1YRX,1YRX,C,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
894,1YW1,1YW1,A,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
895,1YW1,1YW1,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
896,1YW1,1YW1,A,GLC,ALPHA-D-GLUCOSE,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O
897,1YWQ,1YWQ,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
898,1Z41,1Z41,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
899,1Z41,1Z41,A,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
900,1Z41,1Z41,A,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
901,1Z41,1Z41,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
902,1Z41,1Z41,B,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
903,1Z41,1Z41,B,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
904,1Z42,1Z42,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
905,1Z42,1Z42,A,HBA,P-HYDROXYBENZALDEHYDE,c1cc(ccc1C=O)O
906,1Z42,1Z42,A,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
907,1Z42,1Z42,A,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
908,1Z42,1Z42,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
909,1Z42,1Z42,B,HBA,P-HYDROXYBENZALDEHYDE,c1cc(ccc1C=O)O
910,1Z42,1Z42,B,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
911,1Z42,1Z42,B,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
912,1Z44,1Z44,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
913,1Z44,1Z44,A,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
914,1Z44,1Z44,A,NPO,P-NITROPHENOL,c1cc(ccc1[N+](=O)[O-])O
915,1Z44,1Z44,A,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
916,1Z44,1Z44,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
917,1Z44,1Z44,B,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
918,1Z44,1Z44,B,NPO,P-NITROPHENOL,c1cc(ccc1[N+](=O)[O-])O
919,1Z44,1Z44,B,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
920,1Z48,1Z48,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
921,1Z48,1Z48,A,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
922,1Z48,1Z48,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
923,1Z48,1Z48,B,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
924,1ZCH,1ZCH,A,CA,CALCIUM ION,[Ca+2]
925,1ZCH,1ZCH,A,CL,CHLORIDE ION,[Cl-]
926,1ZCH,1ZCH,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
927,1ZWL,1ZWL,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
928,2A7N,2A7N,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
929,2A7N,2A7N,A,MES,2-(N-MORPHOLINO)-ETHANESULFONIC ACID,C1COCC[NH+]1CCS(=O)(=O)[O-]
930,2A7P,2A7P,A,3IL,3-(INDOL-3-YL) LACTATE,c1ccc2c(c1)c(c[nH]2)C[C@@H](C(=O)O)O
931,2A7P,2A7P,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
932,2A7P,2A7P,A,MES,2-(N-MORPHOLINO)-ETHANESULFONIC ACID,C1COCC[NH+]1CCS(=O)(=O)[O-]
933,2A85,2A85,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
934,2A85,2A85,A,HOC,(2S)-2-HYDROXYOCTANOIC ACID,CCCCCC[C@@H](C(=O)O)O
935,2A85,2A85,A,MES,2-(N-MORPHOLINO)-ETHANESULFONIC ACID,C1COCC[NH+]1CCS(=O)(=O)[O-]
936,2ABA,2ABA,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
937,2ABA,2ABA,A,IPA,ISOPROPYL ALCOHOL,CC(C)O
938,2ABA,2ABA,A,STR,PROGESTERONE,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
939,2ABB,2ABB,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
940,2ABB,2ABB,A,IPA,ISOPROPYL ALCOHOL,CC(C)O
941,2ABB,2ABB,A,SCN,THIOCYANATE ION,C(#N)[S-]
942,2B0M,2B0M,A,ORO,OROTIC ACID,C1=C(NC(=O)NC1=O)C(=O)O
943,2B0M,2B0M,A,201,3-AMIDO-5-BIPHENYL-BENZOIC ACID,c1ccc(cc1)c2ccc(cc2)c3cc(cc(c3)C(=O)O)C(=O)N
944,2B0M,2B0M,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
945,2B4G,2B4G,C,BR,BROMIDE ION,[Br-]
946,2B4G,2B4G,C,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
947,2B4G,2B4G,A,BR,BROMIDE ION,[Br-]
948,2B4G,2B4G,C,GOL,GLYCEROL,C(C(CO)O)O
949,2B4G,2B4G,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
950,2B4G,2B4G,C,ORO,OROTIC ACID,C1=C(NC(=O)NC1=O)C(=O)O
951,2B4G,2B4G,A,GOL,GLYCEROL,C(C(CO)O)O
952,2B4G,2B4G,A,ORO,OROTIC ACID,C1=C(NC(=O)NC1=O)C(=O)O
953,2B4G,2B4G,D,BR,BROMIDE ION,[Br-]
954,2B4G,2B4G,B,BR,BROMIDE ION,[Br-]
955,2B4G,2B4G,D,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
956,2B4G,2B4G,D,GOL,GLYCEROL,C(C(CO)O)O
957,2B4G,2B4G,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
958,2B4G,2B4G,D,ORO,OROTIC ACID,C1=C(NC(=O)NC1=O)C(=O)O
959,2B4G,2B4G,B,ORO,OROTIC ACID,C1=C(NC(=O)NC1=O)C(=O)O
960,2B67,2B67,D,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
961,2B67,2B67,A,ACY,ACETIC ACID,CC(=O)O
962,2B67,2B67,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
963,2B67,2B67,A,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
964,2B67,2B67,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
965,2B67,2B67,B,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
966,2B67,2B67,C,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
967,2B67,2B67,C,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
968,2B67,2B67,D,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
969,2BF4,2BF4,A,FAD,FLAVIN-ADENINE DINUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
970,2BF4,2BF4,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
971,2BF4,2BF4,A,NAP,NADP NICOTINAMIDE-ADENINE-DINUCLEOTIDE PHOSPHATE,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@@](=O)([O-])O[P@](=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)OP(=O)(O)O)O)O)O)C(=O)N
972,2BF4,2BF4,A,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
973,2BF4,2BF4,B,FAD,FLAVIN-ADENINE DINUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O
974,2BF4,2BF4,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
975,2BF4,2BF4,B,NAP,NADP NICOTINAMIDE-ADENINE-DINUCLEOTIDE PHOSPHATE,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@@](=O)([O-])O[P@](=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)OP(=O)(O)O)O)O)O)C(=O)N
976,2BKJ,2BKJ,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
977,2BKJ,2BKJ,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
978,2BKJ,2BKJ,B,NAD,NICOTINAMIDE-ADENINE-DINUCLEOTIDE,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@@](=O)([O-])O[P@@](=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
